PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
137	Unknown	1359	10.01816	10.05473	10.11324	253.2155	189814.9375	703011.9375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	158.486	253.10379:5483 253.13954:5553 253.17918:3034 253.2155:205339 254.21886:31259 254.99855:2179 255.08293:3525 255.22171:4928 256.96359:3654 258.00262:7573	
138	Unknown	1359	10.03285	10.05473	10.11324	293.208	275289.5	1008735.3125	null	[M+H]+	M + 0	similar chromatogram in higher mz_139	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	97.42765	293.13489:7817 293.17117:4615 293.19446:5972 293.20795:311784 294.13892:2654 294.21109:50471 294.24155:5600 295.11447:8379 295.15076:17566 295.17081:2424 295.22595:14108 297.07385:3153 297.13016:5851 297.16644:7002 297.24182:6914 298.16827:18512	
139	Unknown	1359	9.864578	10.05473	10.17912	387.3207	172188.625	593729.1875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3443.772	387.19809:3114 387.32071:217392 387.33514:3353 388.2681:5277 388.32413:44030 388.34094:10513 389.32788:5394 390.24796:3699 390.2966:17427 391.15817:2761 391.17413:2354 391.20654:2835 391.24484:2792 391.30011:2809 392.04568:2570 392.22598:5397 392.26144:2911 392.31293:7881	
140	Unknown	1361	9.981595	10.06941	10.3034	200.2004	1761265.5	6174670	null	[M+H]+	M + 0	similar chromatogram in higher mz_142	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	35201.34	200.09143:9426 200.18752:4887 200.19096:7059 200.20038:2128428 200.209:9376 201.02049:2876 201.12283:2683 201.19626:3449 201.19791:4443 201.20372:296484 201.99228:7234 202.20726:14458 202.41837:2384 203.02264:3960 203.05199:3171 203.14267:4070 203.71977:2119 204.07126:9721 205.08542:40555 205.12122:2773 205.15826:4244	
141	Unknown	1361	9.864578	10.06941	10.21568	201.2037	231949.5625	764809.3125	null	[M+H]+	M + 1	isotope of 140	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4638.991	201.02049:2876 201.12283:2683 201.19626:3449 201.19791:4443 201.20372:296484 201.99228:7234 202.20726:14458 202.41837:2384 203.02264:3960 203.05199:3171 203.14267:4070 203.71977:2119 204.07126:9721 205.08542:40555 205.12122:2773 205.15826:4244 206.08873:4696	
142	Unknown	1361	9.886568	10.06941	10.19369	222.1823	157925.796875	534913.125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3158.516	222.07375:2250 222.1823:194036 222.92953:2718 223.09341:8985 223.16855:4881 223.18558:24560 223.20499:7470 223.9767:4155 224.14452:2489 225.10861:3433 225.19539:2788 225.97649:2727 227.12373:5188	
143	Unknown	1366	10.06205	10.10598	10.17912	303.231	366544.84375	1141379.75	null	[M+H]+	M + 0	similar chromatogram in higher mz_144; similar chromatogram in higher mz_145	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	36.47799	303.15637:2751 303.22098:3605 303.23096:492818 304.17514:3514 304.23431:111585 304.9675:2889 305.15707:3268 305.20676:4480 305.23779:9928 306.19067:4391 307.13461:6912 307.15146:6692 307.18756:5285 307.22565:2768 308.06592:15099	
144	Unknown	1366	10.06205	10.10598	10.17175	321.2415	233806.921875	721649.1875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	98.58945	321.16592:5083 321.24155:316208 321.26059:2325 321.2634:2043 322.24487:65641 323.07285:3230 323.14575:16530 323.18274:6924 323.2489:5368 325.12531:6595 325.14612:2883 325.16147:12168 325.19839:3055 325.23431:3813	
145	Unknown	1366	10.06205	10.10598	10.17912	361.2338	1163737.75	3629975.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	399.3137	360.95551:3109 361.19553:2736 361.19913:2973 361.21881:16330 361.23383:1540198 361.25342:7230 362.22324:5652 362.23721:347240 363.14008:3906 363.17621:5791 363.22067:3724 363.24017:34310 364.23709:4461 365.15637:5365 365.1926:12745 365.23145:3133 365.28934:7504	
146	Unknown	1366	10.06205	10.10598	10.17912	362.2372	252614.09375	774575.1875	null	[M+H]+	M + 1	isotope of 145	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	193.9664	362.22324:5652 362.23721:347240 363.14008:3906 363.17621:5791 363.22067:3724 363.24017:34310 364.23709:4461 365.15637:5365 365.1926:12745 365.23145:3133 365.28934:7504 367.17175:11923 367.20789:8741	
147	Unknown	1373	10.12056	10.15712	10.201	339.2498	250466.046875	827959.8125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	56.49496	339.13974:7546 339.17667:3778 339.18979:34945 339.24979:310959 339.26169:3352 339.37225:3629 340.14145:2498 340.19263:4186 340.25311:61318 340.28363:16853 341.15619:11911 341.19196:3275 341.20569:6670 341.26416:11553 341.28735:6356 343.17184:8731	
148	Unknown	1375	10.11324	10.17175	10.27414	253.2155	216473.78125	827301.3125	null	[M+H]+	M + 0	similar chromatogram in higher mz_152; similar chromatogram in higher mz_149; similar chromatogram in higher mz_150; similar chromatogram in higher mz_154; similar chromatogram in higher mz_155	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	205.6467	253.1041:8498 253.13962:4362 253.17628:11334 253.21547:230356 253.25194:10716 254.21886:42272 255.11827:3733 255.19432:2603 255.23132:4236 256.9635:6907 258.00266:5848	
149	Unknown	1375	10.0913	10.17175	10.33996	285.2416	509745.3125	1891502.375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	826.7694	285.13:5585 285.21802:2946 285.2225:2496 285.24158:534682 286.164:2591 286.24493:91218 287.14603:4974 287.24847:3968 288.21582:10736 288.2525:9988 288.90884:3338 290.19565:4254	
150	Unknown	1375	10.11324	10.17175	10.23758	293.2079	828000.625	3010935.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	344.178	293.13586:4267 293.17154:49175 293.20786:939164 293.21979:4874 294.17322:4810 294.21121:147287 295.11453:8338 295.15076:16899 295.21524:14463 295.22589:137370 296.22928:17290 296.25751:6111 297.07364:5537 297.13016:8851	
151	Unknown	1375	10.11324	10.17175	10.23758	294.2112	134433.8125	502492.53125	null	[M+H]+	M + 1	isotope of 150	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	200.7286	294.17322:4810 294.21121:147287 295.11453:8338 295.15076:16899 295.21524:14463 295.22589:137370 296.22928:17290 296.25751:6111 297.07364:5537 297.13016:8851 298.27298:5571 299.07349:5073 299.10983:3087 299.14587:3500	
152	Unknown	1376	10.06205	10.17912	10.33267	277.2155	642156.375	2678907.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	46.49799	277.1402:4442 277.21552:790134 278.21881:150010 278.95309:9060 279.09271:3263 279.10156:4875 279.11951:9281 279.15909:11358 279.19101:3112 279.23111:288788 280.23441:60528 280.26279:2356 281.13531:7409 281.17294:3435 281.2467:28412	
153	Unknown	1376	10.09875	10.17912	10.28881	278.2188	120595.1640625	460942.875	null	[M+H]+	M + 1	isotope of 152	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2386.121	278.21881:150010 278.95309:9060 279.09271:3263 279.10156:4875 279.11951:9281 279.15909:11358 279.19101:3112 279.23111:288788 280.23441:60528 280.26279:2356 281.13531:7409 281.17294:3435 281.2467:28412 282.24994:4742 283.11484:7110 283.15112:3595 283.17493:3166 283.20471:4082	
154	Unknown	1376	10.11324	10.17912	10.26694	295.226	123307.3828125	467822.15625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	17.37303	295.11447:7553 295.15054:14683 295.2153:11320 295.22598:158258 296.22928:33363 296.25732:8517 297.07388:4091 297.13:6261 297.16653:4878 297.23108:2604 297.24103:2371 297.93231:2622 299.0748:3575 299.11145:2704 299.14484:2727 299.25751:11006	
155	Unknown	1376	10.09875	10.17912	10.27414	317.2079	588444.8125	2163466.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	384.1776	317.07889:3040 317.17719:6359 317.19196:6477 317.19714:7395 317.20792:723147 317.26877:4515 317.28741:6873 318.19116:5564 318.21127:125401 318.2265:2937 318.23904:9770 319.19382:4247 319.22354:93809 320.06619:25447 320.20575:4206 320.22687:13246 320.25534:5487 321.0672:2845 321.13123:4166 321.16656:4409 322.19711:2421	
156	Unknown	1376	10.09875	10.17912	10.27414	318.2113	105222.4765625	396147.28125	null	[M+H]+	M + 1	isotope of 155	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	221.1764	318.19116:5564 318.21127:125401 318.2265:2937 318.23904:9770 319.19382:4247 319.22354:93809 320.06619:25447 320.20575:4206 320.22687:13246 320.25534:5487 321.0672:2845 321.13123:4166 321.16656:4409 322.19711:2421 323.14505:11697 323.1824:6735	
157	Unknown	1380	10.13518	10.20832	10.27414	363.2496	145822.671875	568369.4375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	139.0881	363.1767:6319 363.18973:14679 363.24957:180546 364.23245:3583 364.25305:33451 364.28357:10761 365.1579:3403 365.19272:8662 365.2598:2952 365.2641:3112 365.28812:2498 366.24615:3516 367.17212:7069 367.2081:5837	
158	Unknown	1382	10.14254	10.22294	10.39116	301.2154	139561.359375	633814.375	null	[M+H]+	M + 0	similar chromatogram in higher mz_157	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	10.11592	300.99127:6780 301.1402:30247 301.21539:158665 302.14316:3743 302.1947:6839 302.21854:35907 303.15491:3847 303.21155:3022 303.23105:65434 304.21057:3410 304.23428:12242 305.15628:5844 305.24661:42316 306.19064:3826	
159	Unknown	1382	10.06941	10.22294	10.28881	341.2079	193704.5625	773123	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3866.302	341.15552:9023 341.1969:7617 341.20786:222007 341.26614:13237 342.21115:51168 343.29361:3193 344.24316:3026 345.1651:2685 345.24094:7584 345.97214:2286	
160	Unknown	1383	10.17912	10.23026	10.36195	361.234	210234.125	951239.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	73.99978	361.23398:225778 362.21564:4770 362.23724:50925 362.25162:3932 363.17596:4252 363.18994:15647 363.24969:82356 364.1926:3117 364.23077:4770 364.25323:16414 364.28394:30057 365.1055:3257 365.19226:12439 365.22998:2371 365.25977:3324 365.28665:7026 366.09888:6804	
161	Unknown	1383	10.0401	10.23026	10.33267	413.3365	101481.6015625	332489.3125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2029.632	413.21204:3252 413.26535:11774 413.28568:9782 413.33652:133098 414.29956:7209 414.34024:24060 415.30234:6896 415.34122:5187 418.24094:3495	
162	Unknown	1384	10.03285	10.23758	10.31071	252.1587	109924.140625	358430.40625	null	[M+H]+	M + 0	similar chromatogram in higher mz_161; similar chromatogram in higher mz_163	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	158.9198	252.01688:7082 252.15869:125873 252.16525:2083 253.10362:8352 253.1393:6158 253.16206:24328 253.17668:4448 253.19398:3196 253.21571:14037 253.25186:40428 254.25528:6118 254.48776:2525 255.08333:4820 255.11928:3418 255.20987:3805 255.23106:4910 256.00403:2727 256.96381:4061 257.09915:2648	
163	Unknown	1384	10.13518	10.23758	10.39852	543.1272	402687.4375	1743960.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.76482	543.1272:444881 544.13055:151745 545.13293:25243 546.13489:5723	
164	Unknown	1384	10.10598	10.23758	10.46429	544.1306	135462.421875	565120.9375	null	[M+H]+	M + 1	isotope of 163	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	20.25578	544.13055:151745 545.13293:25243 546.13489:5723	
165	Unknown	1387	10.201	10.25951	10.36195	263.2363	201344.5	645524.5625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4011.487	262.98099:11515 263.14227:2452 263.20001:23305 263.2363:254598 264.20334:3379 264.23965:56763 264.67999:2335 265.104:8441 265.14017:3567 265.19559:3218 265.21564:7915 267.11963:26795 267.15686:2245 267.16025:2709 267.17209:4203 268.10373:11358 268.12338:3706	
166	Unknown	1387	10.201	10.25951	10.36922	281.2469	397589.5625	1274994	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	7922.298	281.05072:25253 281.09952:3818 281.13495:11241 281.17514:3772 281.21033:5278 281.24689:494398 282.04941:6668 282.13968:3413 282.25015:96280 283.04691:4386 283.11459:11723 283.15118:4761 283.1846:2557 283.20547:8019 283.2261:222228 283.25369:8403 284.20966:3238 284.22949:36401 285.12991:5881 285.22086:3772 285.23474:2460 285.24161:8564	
167	Unknown	1387	10.201	10.25951	10.44235	299.2574	128728.859375	427271.46875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2574.577	298.83835:2288 299.02423:2414 299.07309:3369 299.10941:4127 299.14529:4835 299.16196:3028 299.25742:157031 300.26074:35749 301.14047:18047 301.21555:41665 301.23669:82938 301.26389:4209 302.14468:3476 302.2189:7942 302.23975:15406 303.23154:10789 304.24756:30285	
168	Unknown	1387	10.201	10.25951	10.42041	313.273	441772.21875	1401168.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	859.2031	313.0769:5676 313.16156:15751 313.23428:9269 313.26022:3503 313.27301:551216 314.16394:3088 314.27634:105298 315.25232:503802 315.27963:6382 316.09149:2403 316.25562:91823 316.2847:2829 316.31955:2814 317.2081:30013 317.26785:80784 318.1911:3715 318.21112:5265 318.23978:3628 318.27127:15807	
169	Unknown	1388	10.201	10.26694	10.47165	339.2498	1712596.125	5501558	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	469.7311	339.14096:5764 339.17819:6498 339.21063:4674 339.21716:5461 339.22693:2720 339.23145:9094 339.24976:2074507 339.26486:19182 339.27133:10943 339.28143:2683 339.28662:3015 339.29047:3136 339.29459:3999 339.37155:4937 340.14352:5750 340.2424:4440 340.25311:405364 340.26825:4046 340.28595:2496 340.35776:3035 341.14014:57292 341.15552:12272 341.19214:3484 341.20813:40058 341.25613:28154 341.31281:2864 342.14349:7320 342.21109:8977 342.25772:3641 343.12823:2716 343.14029:17728 343.17181:5307 343.21555:3429	
170	Unknown	1388	10.201	10.26694	10.39852	340.2531	330413.15625	1052586	null	[M+H]+	M + 1	isotope of 169	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	194.0242	340.14352:5750 340.2424:4440 340.25311:405364 340.26825:4046 340.28595:2496 340.35776:3035 341.14014:57292 341.15552:12272 341.19214:3484 341.20813:40058 341.25613:28154 341.31281:2864 342.14349:7320 342.21109:8977 342.25772:3641 343.12823:2716 343.14029:17728 343.17181:5307 343.21555:3429 345.13525:6849	
171	Unknown	1389	10.201	10.27414	10.39852	223.205	106371.640625	346579.875	null	[M+H]+	M + 0	similar chromatogram in higher mz_173; similar chromatogram in higher mz_174; similar chromatogram in higher mz_176; similar chromatogram in higher mz_177; similar chromatogram in higher mz_179; similar chromatogram in higher mz_181; similar chromatogram in higher mz_182; similar chromatogram in higher mz_183	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	162.1667	223.06317:17848 223.07228:2664 223.09296:9149 223.14795:2870 223.20496:127235 223.74181:2682 223.97655:4460 224.06209:2372 224.20839:20089 225.19522:2835 226.08244:2348 226.26788:2180 227.03954:5202 227.08722:2834 227.20021:3485	
172	Unknown	1389	10.21568	10.27414	10.36922	269.2103	162529.109375	640944.1875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	156.8539	269.13483:13614 269.21033:195658 269.24765:3833 270.00262:3894 270.21381:25442 271.11426:9457 271.15237:3612 271.22412:2749 272.93619:7132 273.07501:3111 273.16626:6263 273.22061:5889 274.14047:10337 274.16501:3184	
173	Unknown	1389	10.17912	10.27414	10.40579	275.1998	268457.09375	901057.125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	90.83955	275.19977:331749 275.73389:3006 276.20316:61406 277.10416:3668 277.13913:3057 277.20758:4335 277.2157:17249 277.95801:2479 278.95294:7385 279.09189:3993 279.09943:2257 279.1189:8398 279.15881:10301 279.23132:9056 280.16168:2562	
174	Unknown	1389	10.18638	10.27414	10.37653	283.226	304520.4375	983318.625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	339.3933	283.04745:3285 283.11429:12145 283.15067:4942 283.20486:6369 283.22595:355703 283.23477:2882 283.25342:7671 284.22922:81692 284.25613:2868 285.13004:11722 285.24155:8137 287.22076:108556 288.18042:3858 288.22415:17317	
175	Unknown	1389	10.23758	10.27414	10.34728	293.2102	151384.25	492426.46875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	74.6447	293.11923:8838 293.13498:9334 293.17123:6703 293.21021:191426 293.21906:2501 294.21375:41877 295.11441:8557 295.1507:18046 295.18817:3562 295.22607:8792 295.2619:5325 296.25699:3858 297.04523:10573 297.08145:12637 297.13004:11424 297.16638:6203 298.08777:3063	
176	Unknown	1389	10.17175	10.27414	10.46429	301.2364	114856.8359375	361934.875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2297.137	300.99094:3273 301.1402:24859 301.21539:24028 301.23642:144858 301.26413:3897 302.14404:4381 302.19534:3833 302.21924:3928 302.23984:23001 303.1395:2480 303.23141:8243 303.82181:2781 304.17392:2486 304.21109:4213 304.24741:44328 305.11917:4554 305.15634:7903 305.17026:2851 305.20734:3812 305.24319:3349 305.25192:9260	
177	Unknown	1389	10.19369	10.27414	10.36922	309.2027	885497.75	2858111.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	547.5309	309.12991:12314 309.16614:7389 309.19025:5602 309.20273:1112566 310.20612:188592 311.10944:3458 311.14578:17045 311.18295:5634 311.20953:17370 311.22076:57127 311.23633:14505 312.22433:11078 313.07773:3729 313.12457:4198 313.16122:17740 313.23364:7429 313.27283:440849 314.19476:2751	
178	Unknown	1389	10.19369	10.27414	10.36922	310.2061	149252.5625	468080.4375	null	[M+H]+	M + 1	isotope of 177	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	170.3761	310.20612:188592 311.10944:3458 311.14578:17045 311.18295:5634 311.20953:17370 311.22076:57127 311.23633:14505 312.22433:11078 313.07773:3729 313.12457:4198 313.16122:17740 313.23364:7429 313.27283:440849 314.19476:2751 314.27615:85362 315.17865:3353	
179	Unknown	1389	10.201	10.27414	10.39116	315.2521	717446.3125	2244078.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	17.46165	315.17865:3353 315.25208:904090 315.26242:10337 315.27972:5844 315.51657:2512 316.2554:168829 317.20914:14934 317.26764:54408 318.18988:4509 318.24063:3734 318.27066:12469 319.22522:10368 320.06622:22455 320.20609:6773	
180	Unknown	1389	10.10598	10.27414	10.44235	316.2554	131694.25	404064.46875	null	[M+H]+	M + 1	isotope of 179	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2633.885	316.2554:168829 317.20914:14934 317.26764:54408 318.18988:4509 318.24063:3734 318.27066:12469 319.22522:10368 320.06622:22455 320.20609:6773 320.25485:7374 321.06628:2760 321.20267:12487 321.23892:7962	
181	Unknown	1389	10.18638	10.27414	10.4352	331.1846	144926.515625	460492.46875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	301.8416	331.17239:3401 331.18463:179270 331.20898:2712 331.25345:3559 332.06503:6483 332.1879:26093 332.20547:3664 333.16547:2980 333.20273:259463 334.20602:53968 334.22229:4332 334.29416:27027 335.14484:5001 335.16525:6927 335.18182:7199 335.22064:13778	
182	Unknown	1389	10.201	10.27414	10.39116	333.2027	203469.0625	657345.5625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	78.64748	333.16547:2980 333.20273:259463 334.20602:53968 334.22229:4332 334.29416:27027 335.14484:5001 335.16525:6927 335.18182:7199 335.22064:13778 336.19946:3186 336.22308:4796 336.23477:3199 337.16132:13703 337.19592:3074 337.23416:9066 338.16412:3172	
183	Unknown	1390	10.17175	10.28146	10.46429	387.2492	580957.25	1953444.375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	11619.14	387.12161:6412 387.19684:6339 387.23285:8007 387.24921:708965 387.2659:3800 388.20932:2467 388.22992:3085 388.25259:168534 389.25568:25190 390.25598:2826 390.29623:13015 391.28271:5407 391.29944:3237	
184	Unknown	1390	10.19369	10.28146	10.37653	388.2526	138778.28125	478861.0625	null	[M+H]+	M + 1	isotope of 183	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	121.1919	388.20932:2467 388.22992:3085 388.25259:168534 389.25568:25190 390.25598:2826 390.29623:13015 391.28271:5407 391.29944:3237 392.26331:4416 392.31241:4985 393.15152:2944 393.1871:4730 393.2229:4494	
185	Unknown	1393	10.07668	10.3034	10.47892	455.3826	615970.625	2710000	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	12319.41	455.22385:5984 455.38263:619088 456.38611:188055 457.38937:20629 460.29034:2975	
186	Unknown	1393	10.06205	10.3034	10.57401	456.3861	167536.4375	733850.1875	null	[M+H]+	M + 1	isotope of 185	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3350.729	456.38611:188055 457.38937:20629 460.29034:2975	
187	Unknown	1397	10.23026	10.33267	10.35459	255.2309	424220.21875	1423356	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	669.6703	255.08348:3859 255.15799:3366 255.23088:518843 255.23993:3110 256.2341:80294 256.96356:3043 257.18909:5078 257.23749:6196 258.00278:3773 259.12762:3945 259.1507:3306 260.02069:9571	
188	Unknown	1397	10.25226	10.33267	10.4131	279.2308	775074.375	4036973	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	628.0817	278.95306:12861 279.09253:3670 279.09995:4048 279.11899:6042 279.15317:2452 279.15863:8897 279.23083:887124 279.24225:3959 279.24597:2695 280.23413:164131 281.13464:11137 281.17163:3969 281.2377:12567 281.24619:4942 281.72153:2303 283.11411:9936 283.14987:6604 283.17325:2663 283.22357:12172	
189	Unknown	1397	10.25226	10.33267	10.4131	280.2341	148217.515625	775967.9375	null	[M+H]+	M + 1	isotope of 188	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2957.282	280.23413:164131 281.13464:11137 281.17163:3969 281.2377:12567 281.24619:4942 281.72153:2303 283.11411:9936 283.14987:6604 283.17325:2663 283.22357:12172 285.12958:7501 285.22034:12338	
190	Unknown	1397	10.06941	10.33267	10.45698	450.3198	116716.0546875	599110.1875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2334.321	450.23416:8723 450.31976:131817 451.22824:4099 451.32321:40284 452.23062:2955 452.32651:5375 453.20636:4424 453.24411:3172 455.19003:2824 455.2233:3808	
191	Unknown	1398	10.01086	10.33996	10.55206	414.299	1901794.625	10212201	null	[M+H]+	M + 0	similar chromatogram in higher mz_193; similar chromatogram in higher mz_190; similar chromatogram in higher mz_195; similar chromatogram in higher mz_197; similar chromatogram in higher mz_198	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	38035.89	414.22549:2647 414.25525:3320 414.26953:5977 414.29901:2095564 414.32297:9537 414.33585:5527 415.19357:3518 415.27802:3839 415.30246:610737 416.26498:4529 416.30569:82240 417.2067:3898 417.3093:6197 418.28812:2497 419.25183:3192	
192	Unknown	1398	10.201	10.33996	10.55937	415.3025	534047.875	2917798.25	null	[M+H]+	M + 1	isotope of 191	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	97.92896	415.19357:3518 415.27802:3839 415.30246:610737 416.26498:4529 416.30569:82240 417.2067:3898 417.3093:6197 418.28812:2497 419.25183:3192 420.21884:2422 420.25827:6339	
193	Unknown	1398	10.14981	10.33996	10.59595	432.3095	614950	3319152.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	12299	432.30954:683664 433.31302:197964 434.23767:3668 434.27304:4589 434.31601:22376 435.31708:4389 437.21353:10234	
194	Unknown	1398	10.03285	10.33996	10.6545	433.313	173182.734375	915173	null	[M+H]+	M + 1	isotope of 193	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3463.655	433.31302:197964 434.23767:3668 434.27304:4589 434.31601:22376 435.31708:4389 437.21353:10234 438.23444:2349	
195	Unknown	1398	9.996272	10.33996	10.72027	472.3018	710697.3125	3853114.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	14213.95	472.22943:3749 472.30185:777320 473.23264:3598 473.30536:226904 474.28647:4670 474.30829:34465 475.3089:4108	
196	Unknown	1398	10.06205	10.33996	10.6252	473.3054	200055.015625	1065767.875	null	[M+H]+	M + 1	isotope of 195	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4001.1	473.23264:3598 473.30536:226904 474.28647:4670 474.30829:34465 475.3089:4108 478.26431:2863 478.29984:3686	
197	Unknown	1398	10.06205	10.33996	10.61794	494.2838	105716.421875	619451.125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2114.328	494.28381:113524 495.25363:3804 495.28723:40295 495.37805:33847 496.29007:3290 496.38123:9396 497.27005:4282 497.38455:5616	
198	Unknown	1398	10.07668	10.33996	10.60339	571.3939	160729.75	836316.8125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3214.595	571.39386:165861 572.04742:2683 572.39709:53272 573.3996:10159	
199	Unknown	1402	10.34728	10.36922	10.42041	319.2234	736400.6875	2372593	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	36.07157	319.19131:4059 319.19638:3236 319.20844:13000 319.21173:15024 319.22345:862408 319.28345:2561 320.0661:27573 320.18738:2369 320.20804:3582 320.22684:168854 320.25861:2070 321.13007:5043 321.16605:5161 321.23163:14501 321.24155:185867 321.25671:36684 322.24496:40197 322.26044:7791 322.27057:4694 323.14539:14907 323.24857:3535 323.25723:4020 324.14871:4339	
200	Unknown	1402	10.34728	10.36922	10.42041	320.2268	137553.265625	441938.8125	null	[M+H]+	M + 1	isotope of 199	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2018.85	320.0661:27573 320.18738:2369 320.20804:3582 320.22684:168854 320.25861:2070 321.13007:5043 321.16605:5161 321.23163:14501 321.24155:185867 321.25671:36684 322.24496:40197 322.26044:7791 322.27057:4694 323.14539:14907 323.24857:3535 323.25723:4020 324.14871:4339 325.12466:5562 325.16095:20862 325.20007:5641	
201	Unknown	1403	10.25226	10.37653	10.42041	261.2203	172277	803629.0625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	28.11434	261.12949:5700 261.18402:5645 261.22034:212909 262.02081:4206 262.164:2498 262.2236:37705 262.98041:7884 263.19681:4754 263.22736:4556 263.23621:3641 265.10361:9598 265.21527:2549	
